name,description,lat,lng
Alexandra Avenue between Swan Street Bridge and Anderson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8267567<br>Longitude: 144.9798364<br>Latitude: -37.8267567<br>Longitude: 144.9798364<br>﻿UsageType: Disable Parking,-37.826757,144.979836
Alexandra Avenue between Swan Street Bridge and Anderson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.826734<br>Longitude: 144.9798009<br>Latitude: -37.826734<br>Longitude: 144.9798009<br>﻿UsageType: Disable Parking,-37.826734,144.979801
Alexandra Avenue between Swan Street Bridge and Anderson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8267112<br>Longitude: 144.9797639<br>Latitude: -37.8267112<br>Longitude: 144.9797639<br>﻿UsageType: Disable Parking,-37.826711,144.979764
Alexandra Avenue between Swan Street Bridge and Anderson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.824477<br>Longitude: 144.977577<br>Latitude: -37.824477<br>Longitude: 144.977577<br>﻿UsageType: Disable Parking,-37.824477,144.977577
Alexandra Avenue between Swan Street Bridge and Anderson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8244458<br>Longitude: 144.9775503<br>Latitude: -37.8244458<br>Longitude: 144.9775503<br>﻿UsageType: Disable Parking,-37.824446,144.97755
Alexandra Avenue between Swan Street Bridge and Anderson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8243787<br>Longitude: 144.9774914<br>Latitude: -37.8243787<br>Longitude: 144.9774914<br>﻿UsageType: Disable Parking,-37.824379,144.977491
Alexandra Avenue between Swan Street Bridge and Anderson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8243455<br>Longitude: 144.9774619<br>Latitude: -37.8243455<br>Longitude: 144.9774619<br>﻿UsageType: Disable Parking,-37.824346,144.977462
Alexandra Avenue between Swan Street Bridge and Anderson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8243121<br>Longitude: 144.9774319<br>Latitude: -37.8243121<br>Longitude: 144.9774319<br>﻿UsageType: Disable Parking,-37.824312,144.977432
Alexandra Avenue between Swan Street Bridge and Anderson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.824279<br>Longitude: 144.9774019<br>Latitude: -37.824279<br>Longitude: 144.9774019<br>﻿UsageType: Disable Parking,-37.824279,144.977402
Albert Street between Morrison Place and Lansdowne Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8096918<br>Longitude: 144.9777684<br>Latitude: -37.8096918<br>Longitude: 144.9777684<br>﻿UsageType: Disable Parking,-37.809692,144.977768
Albert Street between Hoddle Street and Simpson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8110381<br>Longitude: 144.9899757<br>Latitude: -37.8110381<br>Longitude: 144.9899757<br>﻿UsageType: Disable Parking,-37.811038,144.989976
Albert Street between Hoddle Street and Simpson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.811031<br>Longitude: 144.989911<br>Latitude: -37.811031<br>Longitude: 144.989911<br>﻿UsageType: Disable Parking,-37.811031,144.989911
Albert Street between Hoddle Street and Simpson Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8109833<br>Longitude: 144.9894801<br>Latitude: -37.8109833<br>Longitude: 144.9894801<br>﻿UsageType: Disable Parking,-37.810983,144.98948
Albert Street between Gisborne Street and Morrison Place,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8096634<br>Longitude: 144.9762456<br>Latitude: -37.8096634<br>Longitude: 144.9762456<br>﻿UsageType: Disable Parking,-37.809663,144.976246
Albermarle Street between Hardiman Street and Macaulay Road,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7949964<br>Longitude: 144.9335344<br>Latitude: -37.7949964<br>Longitude: 144.9335344<br>﻿UsageType: Disable Parking,-37.794996,144.933534
Adderley Street between La Trobe Street and Jeffcott Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8132943<br>Longitude: 144.9500183<br>Latitude: -37.8132943<br>Longitude: 144.9500183<br>﻿UsageType: Disable Parking,-37.813294,144.950018
Adderley Street between Hawke Street and Abbotsford Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8084359<br>Longitude: 144.9450446<br>Latitude: -37.8084359<br>Longitude: 144.9450446<br>﻿UsageType: Disable Parking,-37.808436,144.945045
Adderley Street between Abbotsford Street and Dryburgh Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.807606<br>Longitude: 144.9431537<br>Latitude: -37.807606<br>Longitude: 144.9431537<br>﻿UsageType: Disable Parking,-37.807606,144.943154
Adderley Street between Abbotsford Street and Dryburgh Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8075797<br>Longitude: 144.9430941<br>Latitude: -37.8075797<br>Longitude: 144.9430941<br>﻿UsageType: Disable Parking,-37.80758,144.943094
A'Beckett Street between Wills Street and William Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8104326<br>Longitude: 144.9564955<br>Latitude: -37.8104326<br>Longitude: 144.9564955<br>﻿UsageType: Disable Parking,-37.810433,144.956496
A'Beckett Street between Swanston Street and Elizabeth Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8091052<br>Longitude: 144.9615253<br>Latitude: -37.8091052<br>Longitude: 144.9615253<br>﻿UsageType: Disable Parking,-37.809105,144.961525
A'Beckett Street between Swanston Street and Elizabeth Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8090882<br>Longitude: 144.9615839<br>Latitude: -37.8090882<br>Longitude: 144.9615839<br>﻿UsageType: Disable Parking,-37.809088,144.961584
A'Beckett Street between Swanston Street and Elizabeth Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8089813<br>Longitude: 144.9615488<br>Latitude: -37.8089813<br>Longitude: 144.9615488<br>﻿UsageType: Disable Parking,-37.808981,144.961549
Abbotsford Street between Victoria Street and Elm Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8044413<br>Longitude: 144.945086<br>Latitude: -37.8044413<br>Longitude: 144.945086<br>﻿UsageType: Disable Parking,-37.804441,144.945086
Abbotsford Street between Provost Street and Queensberry Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8021305<br>Longitude: 144.9455302<br>Latitude: -37.8021305<br>Longitude: 144.9455302<br>﻿UsageType: Disable Parking,-37.80213,144.94553
Abbotsford Street between Miller Street and Victoria Street,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8052578<br>Longitude: 144.945117<br>Latitude: -37.8052578<br>Longitude: 144.945117<br>﻿UsageType: Disable Parking,-37.805258,144.945117
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8380066<br>Longitude: 144.9802991<br>Latitude: -37.8380066<br>Longitude: 144.9802991<br>﻿UsageType: Disable Parking,-37.838007,144.980299
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8379805<br>Longitude: 144.9802836<br>Latitude: -37.8379805<br>Longitude: 144.9802836<br>﻿UsageType: Disable Parking,-37.83798,144.980284
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8202365<br>Longitude: 144.9733621<br>Latitude: -37.8202365<br>Longitude: 144.9733621<br>﻿UsageType: Disable Parking,-37.820236,144.973362
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8202232<br>Longitude: 144.973326<br>Latitude: -37.8202232<br>Longitude: 144.973326<br>﻿UsageType: Disable Parking,-37.820223,144.973326
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8174457<br>Longitude: 144.9332427<br>Latitude: -37.8174457<br>Longitude: 144.9332427<br>﻿UsageType: Disable Parking,-37.817446,144.933243
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8174054<br>Longitude: 144.9332593<br>Latitude: -37.8174054<br>Longitude: 144.9332593<br>﻿UsageType: Disable Parking,-37.817405,144.933259
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8173835<br>Longitude: 144.9332672<br>Latitude: -37.8173835<br>Longitude: 144.9332672<br>﻿UsageType: Disable Parking,-37.817384,144.933267
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8173353<br>Longitude: 144.9332843<br>Latitude: -37.8173353<br>Longitude: 144.9332843<br>﻿UsageType: Disable Parking,-37.817335,144.933284
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8008174<br>Longitude: 144.9411975<br>Latitude: -37.8008174<br>Longitude: 144.9411975<br>﻿UsageType: Disable Parking,-37.800817,144.941198
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8008065<br>Longitude: 144.9410987<br>Latitude: -37.8008065<br>Longitude: 144.9410987<br>﻿UsageType: Disable Parking,-37.800806,144.941099
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7955484<br>Longitude: 144.9522703<br>Latitude: -37.7955484<br>Longitude: 144.9522703<br>﻿UsageType: Disable Parking,-37.795548,144.95227
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.795499<br>Longitude: 144.9523332<br>Latitude: -37.795499<br>Longitude: 144.9523332<br>﻿UsageType: Disable Parking,-37.795499,144.952333
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7954496<br>Longitude: 144.9523962<br>Latitude: -37.7954496<br>Longitude: 144.9523962<br>﻿UsageType: Disable Parking,-37.79545,144.952396
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.795402<br>Longitude: 144.9524615<br>Latitude: -37.795402<br>Longitude: 144.9524615<br>﻿UsageType: Disable Parking,-37.795402,144.952462
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7866045<br>Longitude: 144.9451976<br>Latitude: -37.7866045<br>Longitude: 144.9451976<br>﻿UsageType: Disable Parking,-37.786604,144.945198
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7859667<br>Longitude: 144.9528819<br>Latitude: -37.7859667<br>Longitude: 144.9528819<br>﻿UsageType: Disable Parking,-37.785967,144.952882
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7859479<br>Longitude: 144.9529062<br>Latitude: -37.7859479<br>Longitude: 144.9529062<br>﻿UsageType: Disable Parking,-37.785948,144.952906
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7859286<br>Longitude: 144.9529313<br>Latitude: -37.7859286<br>Longitude: 144.9529313<br>﻿UsageType: Disable Parking,-37.785929,144.952931
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7858919<br>Longitude: 144.9527968<br>Latitude: -37.7858919<br>Longitude: 144.9527968<br>﻿UsageType: Disable Parking,-37.785892,144.952797
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7858689<br>Longitude: 144.9528263<br>Latitude: -37.7858689<br>Longitude: 144.9528263<br>﻿UsageType: Disable Parking,-37.785869,144.952826
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7858525<br>Longitude: 144.9528472<br>Latitude: -37.7858525<br>Longitude: 144.9528472<br>﻿UsageType: Disable Parking,-37.785852,144.952847
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7858296<br>Longitude: 144.9528767<br>Latitude: -37.7858296<br>Longitude: 144.9528767<br>﻿UsageType: Disable Parking,-37.78583,144.952877
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7858131<br>Longitude: 144.9528979<br>Latitude: -37.7858131<br>Longitude: 144.9528979<br>﻿UsageType: Disable Parking,-37.785813,144.952898
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7857917<br>Longitude: 144.9529281<br>Latitude: -37.7857917<br>Longitude: 144.9529281<br>﻿UsageType: Disable Parking,-37.785792,144.952928
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7851025<br>Longitude: 144.9538117<br>Latitude: -37.7851025<br>Longitude: 144.9538117<br>﻿UsageType: Disable Parking,-37.785102,144.953812
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7850808<br>Longitude: 144.9538397<br>Latitude: -37.7850808<br>Longitude: 144.9538397<br>﻿UsageType: Disable Parking,-37.785081,144.95384
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7850585<br>Longitude: 144.9538682<br>Latitude: -37.7850585<br>Longitude: 144.9538682<br>﻿UsageType: Disable Parking,-37.785058,144.953868
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.783735<br>Longitude: 144.9441941<br>Latitude: -37.783735<br>Longitude: 144.9441941<br>﻿UsageType: Disable Parking,-37.783735,144.944194
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7830437<br>Longitude: 144.9417752<br>Latitude: -37.7830437<br>Longitude: 144.9417752<br>﻿UsageType: Disable Parking,-37.783044,144.941775
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7830163<br>Longitude: 144.9417859<br>Latitude: -37.7830163<br>Longitude: 144.9417859<br>﻿UsageType: Disable Parking,-37.783016,144.941786
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7829892<br>Longitude: 144.9417962<br>Latitude: -37.7829892<br>Longitude: 144.9417962<br>﻿UsageType: Disable Parking,-37.782989,144.941796
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7829618<br>Longitude: 144.9418068<br>Latitude: -37.7829618<br>Longitude: 144.9418068<br>﻿UsageType: Disable Parking,-37.782962,144.941807
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7818289<br>Longitude: 144.9521301<br>Latitude: -37.7818289<br>Longitude: 144.9521301<br>﻿UsageType: Disable Parking,-37.781829,144.95213
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7818223<br>Longitude: 144.9521017<br>Latitude: -37.7818223<br>Longitude: 144.9521017<br>﻿UsageType: Disable Parking,-37.781822,144.952102
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7818158<br>Longitude: 144.9520739<br>Latitude: -37.7818158<br>Longitude: 144.9520739<br>﻿UsageType: Disable Parking,-37.781816,144.952074
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7818097<br>Longitude: 144.9520455<br>Latitude: -37.7818097<br>Longitude: 144.9520455<br>﻿UsageType: Disable Parking,-37.78181,144.952046
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7817096<br>Longitude: 144.9505366<br>Latitude: -37.7817096<br>Longitude: 144.9505366<br>﻿UsageType: Disable Parking,-37.78171,144.950537
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7817008<br>Longitude: 144.9505793<br>Latitude: -37.7817008<br>Longitude: 144.9505793<br>﻿UsageType: Disable Parking,-37.781701,144.950579
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7816924<br>Longitude: 144.9506189<br>Latitude: -37.7816924<br>Longitude: 144.9506189<br>﻿UsageType: Disable Parking,-37.781692,144.950619
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7816793<br>Longitude: 144.9506838<br>Latitude: -37.7816793<br>Longitude: 144.9506838<br>﻿UsageType: Disable Parking,-37.781679,144.950684
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.7816733<br>Longitude: 144.9507229<br>Latitude: -37.7816733<br>Longitude: 144.9507229<br>﻿UsageType: Disable Parking,-37.781673,144.950723
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8094734<br>Longitude: 144.9556301<br>Latitude: -37.8094734<br>Longitude: 144.9556301<br>﻿UsageType: Disable Parking,-37.809473,144.95563
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8094487<br>Longitude: 144.9556343<br>Latitude: -37.8094487<br>Longitude: 144.9556343<br>﻿UsageType: Disable Parking,-37.809449,144.955634
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8094327<br>Longitude: 144.9559832<br>Latitude: -37.8094327<br>Longitude: 144.9559832<br>﻿UsageType: Disable Parking,-37.809433,144.955983
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8092331<br>Longitude: 144.9572507<br>Latitude: -37.8092331<br>Longitude: 144.9572507<br>﻿UsageType: Disable Parking,-37.809233,144.957251
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.8281609<br>Longitude: 144.9841606<br>Latitude: -37.8281609<br>Longitude: 144.9841606<br>﻿UsageType: Disable Parking,-37.828161,144.984161
,description: ﻿UsageType: Disable Parking<br>Latitude: -37.828144<br>Longitude: 144.9840695<br>Latitude: -37.828144<br>Longitude: 144.9840695<br>﻿UsageType: Disable Parking,-37.828144,144.98407
