RoadSegmentID,KerbsideID,RoadSegmentDescription,Latitude,Longitude,LastUpdated,Location
22149,,Salmon Street between Cook Street and Turner Street,-37.8254455,144.9221352,2024-08-08,"-37.8254455, 144.9221352"
21557,16733,Pelham Street between Drummond Street and Lygon Street,-37.8029086,144.9674843,2024-08-30,"-37.8029086, 144.9674843"
21026,,Dryburgh Street between Victoria Street and Queensberry Street,-37.8029108,144.9433857,2024-08-08,"-37.8029108, 144.9433857"
21556,,Pelham Street between Rathdowne Street and Drummond Street,-37.803082,144.9690661,2024-08-30,"-37.803082, 144.9690661"
21329,,MacAulay Road between Haines Street and Fogarty Street,-37.7986881,144.9426629,2024-08-08,"-37.7986881, 144.9426629"
21556,29339,Pelham Street between Rathdowne Street and Drummond Street,-37.8030372,144.9686583,2024-08-30,"-37.8030372, 144.9686583"
21015,,Queensberry Street between Curzon Street and Abbotsford Street,-37.8026221,144.9466959,2024-08-08,"-37.8026221, 144.9466959"
21556,29341,Pelham Street between Rathdowne Street and Drummond Street,-37.8030305,144.968597,2024-08-30,"-37.8030305, 144.968597"
21276,,Eastwood Street between Chelmsford Street and Hardiman Street,-37.7955869,144.9314175,2024-08-08,"-37.7955869, 144.9314175"
20504,31971,Cardigan Street between Victoria Street and Queensberry Street,-37.8051214,144.9646715,2024-08-23,"-37.8051214, 144.9646715"
21766,,Epsom Road between The Ridgeway and Bangalore Street,-37.7931292,144.9267207,2024-08-08,"-37.7931292, 144.9267207"
20504,31930,Cardigan Street between Victoria Street and Queensberry Street,-37.8051199,144.9647936,2024-08-23,"-37.8051199, 144.9647936"
22932,,Cade Way between Garrard Street and Garrard Street,-37.7772546,144.9399554,2024-08-08,"-37.7772546, 144.9399554"
20504,31960,Cardigan Street between Victoria Street and Queensberry Street,-37.8063751,144.9643331,2024-08-23,"-37.8063751, 144.9643331"
21085,,Arden Street between Leveson Street and Errol Street,-37.8009679,144.9507923,2024-10-24,"-37.8009679, 144.9507923"
20751,35639,Argyle Place South between Lygon Street and Cardigan Street,-37.803445,144.9656501,2024-09-20,"-37.803445, 144.9656501"
21994,,Webb Lane from Berry Street,-37.8183611,144.9893068,2024-08-08,"-37.8183611, 144.9893068"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8294831,144.900878,2024-08-08,"-37.8294831, 144.900878"
21749,,Kensington Road between Derby Street and Altona Street,-37.795358,144.9256586,2024-08-08,"-37.795358, 144.9256586"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8291016,144.901181,2024-08-08,"-37.8291016, 144.901181"
21247,,Curran Street between Dryburgh Street and Melrose Street,-37.7923944,144.944274,2024-08-08,"-37.7923944, 144.944274"
21844,,Kensington Road between Altona Street and Mercantile Parade,-37.7971559,144.9222847,2024-08-08,"-37.7971559, 144.9222847"
22398,,Park Street between Oak Street and West Coburg Tramway,-37.776523,144.9469326,2024-08-08,"-37.776523, 144.9469326"
21771,,Woodruff Street between Westbourne Road and Coopers Lane,-37.7918315,144.9228214,2024-08-08,"-37.7918315, 144.9228214"
22357,,Fitzgibbon Street between Bayles Street and Degraves Street,-37.7939123,144.9570635,2024-08-08,"-37.7939123, 144.9570635"
22159,,Salmon Street between Turner Street and Lorimer Street,-37.8225724,144.921248,2024-08-08,"-37.8225724, 144.921248"
20522,22352,Lygon Street between Victoria Street and Queensberry Street,-37.8058829,144.9659274,2024-08-30,"-37.8058829, 144.9659274"
21741,,Childers Street between Ormond Street and Kensington Road,-37.7989041,144.9229037,2024-08-08,"-37.7989041, 144.9229037"
20873,8737,Pelham Street between Bouverie Street and Leicester Street,-37.8022321,144.9613274,2023-10-31,"-37.8022321, 144.9613274"
21052,,Arden Street between Munster Terrace and Laurens Street,-37.8000434,144.9424511,2023-11-20,"-37.8000434, 144.9424511"
20458,30638,Leicester Street between Queensberry Street and Pelham Street,-37.8036086,144.9604132,2024-10-30,"-37.8036086, 144.9604132"
21812,,Willis Street between Stockmans Way and The Crescent,-37.7937152,144.9186853,2024-08-08,"-37.7937152, 144.9186853"
20458,30642,Leicester Street between Queensberry Street and Pelham Street,-37.8035159,144.9604298,2024-10-30,"-37.8035159, 144.9604298"
22397,,Park Street between West Coburg Tramway and Royal Parade,-37.777016,144.9510335,2024-08-08,"-37.777016, 144.9510335"
22168,,Lorimer Street between West Gate Bridge and Todd Road,-37.8285579,144.9016149,2024-08-08,"-37.8285579, 144.9016149"
20458,30658,Leicester Street between Queensberry Street and Pelham Street,-37.8030825,144.9605074,2024-10-30,"-37.8030825, 144.9605074"
20458,,Leicester Street between Queensberry Street and Pelham Street,-37.802694,144.9605769,2024-10-21,"-37.802694, 144.9605769"
20928,,O'Connell Street between Victoria Street and Queensberry Street,-37.8048449,144.9578045,2024-08-08,"-37.8048449, 144.9578045"
20895,,Gisborne Street between Albert Street and Victoria Parade,-37.8091274,144.9758678,2024-10-25,"-37.8091274, 144.9758678"
20456,8892,Berkeley Street between Leicester Street and Queensberry Street,-37.8047154,144.9598405,2023-10-31,"-37.8047154, 144.9598405"
21945,,Wellington Parade between Simpson Street and Powlett Street,-37.8165828,144.9862762,2024-08-08,"-37.8165828, 144.9862762"
20455,30866,Leicester Street between Berkeley Street and Queensberry Street,-37.8048017,144.9602033,2024-08-30,"-37.8048017, 144.9602033"
21945,,Wellington Parade between Simpson Street and Powlett Street,-37.8165679,144.9861419,2024-08-08,"-37.8165679, 144.9861419"
22622,,Clarendon Street between Gipps Street and Grey Street,-37.8123243,144.9833485,2024-08-08,"-37.8123243, 144.9833485"
20455,30871,Leicester Street between Berkeley Street and Queensberry Street,-37.8046545,144.9602289,2024-08-30,"-37.8046545, 144.9602289"
21009,,Abbotsford Street between Victoria Street and Elm Street,-37.8041746,144.9451929,2024-08-08,"-37.8041746, 144.9451929"
20455,30897,Leicester Street between Berkeley Street and Queensberry Street,-37.8045483,144.9601318,2024-08-30,"-37.8045483, 144.9601318"
21009,,Abbotsford Street between Victoria Street and Elm Street,-37.8038442,144.9453679,2024-08-08,"-37.8038442, 144.9453679"
20474,,Berkeley Street between Pelham Street and Grattan Street,-37.801616,144.9585877,2024-11-27,"-37.801616, 144.9585877"
21848,50634,Spring Street between Lonsdale Street and Little Lonsdale Street,-37.8088124,144.9718812,2023-10-31,"-37.8088124, 144.9718812"
20474,,Berkeley Street between Pelham Street and Grattan Street,-37.8015031,144.9586077,2024-11-27,"-37.8015031, 144.9586077"
21848,,Spring Street between Lonsdale Street and Little Lonsdale Street,-37.8089972,144.9719517,2024-01-17,"-37.8089972, 144.9719517"
20474,,Berkeley Street between Pelham Street and Grattan Street,-37.8001264,144.9588505,2024-11-27,"-37.8001264, 144.9588505"
21848,,Spring Street between Lonsdale Street and Little Lonsdale Street,-37.8090496,144.9719759,2024-01-17,"-37.8090496, 144.9719759"
20472,,Berkeley Street between Queensberry Street and Pelham Street,-37.8031032,144.9589447,2024-11-04,"-37.8031032, 144.9589447"
21848,50671,Spring Street between Lonsdale Street and Little Lonsdale Street,-37.8086721,144.9716912,2023-10-31,"-37.8086721, 144.9716912"
20472,17214,Berkeley Street between Queensberry Street and Pelham Street,-37.8037043,144.9593724,2024-11-14,"-37.8037043, 144.9593724"
20003,65183,Lonsdale Street between Exhibition Street and Russell Street,-37.8104739,144.9687359,2023-10-31,"-37.8104739, 144.9687359"
20472,17254,Berkeley Street between Queensberry Street and Pelham Street,-37.8033607,144.9590635,2024-11-14,"-37.8033607, 144.9590635"
20003,65162,Lonsdale Street between Exhibition Street and Russell Street,-37.8105631,144.9680928,2023-10-31,"-37.8105631, 144.9680928"
20670,,MacArthur Place North between Canning Street and Rathdowne Street,-37.7982492,144.9717772,2023-10-31,"-37.7982492, 144.9717772"
20003,65136,Lonsdale Street between Exhibition Street and Russell Street,-37.8103124,144.968948,2023-10-31,"-37.8103124, 144.968948"
20671,,MacArthur Place South between Canning Street and Rathdowne Street,-37.7986045,144.9716911,2023-10-31,"-37.7986045, 144.9716911"
20003,65131,Lonsdale Street between Exhibition Street and Russell Street,-37.8102591,144.9691299,2023-10-31,"-37.8102591, 144.9691299"
20868,31027,Queensberry Street between Bouverie Street and Leicester Street,-37.8043952,144.9609517,2024-10-30,"-37.8043952, 144.9609517"
20003,65129,Lonsdale Street between Exhibition Street and Russell Street,-37.8102416,144.9691898,2023-10-31,"-37.8102416, 144.9691898"
20992,9584,Errol Street between Victoria Street and Queensberry Street,-37.8039875,144.9495581,2023-10-31,"-37.8039875, 144.9495581"
20011,65510,Lonsdale Street between Queen Street and William Street,-37.813014,144.9593671,2023-10-31,"-37.813014, 144.9593671"
20992,,Errol Street between Victoria Street and Queensberry Street,-37.8048048,144.9492237,2023-10-31,"-37.8048048, 144.9492237"
20011,,Lonsdale Street between Queen Street and William Street,-37.813579,144.9580962,2024-07-11,"-37.813579, 144.9580962"
20994,9623,Victoria Street between Errol Street and Curzon Street,-37.8049588,144.9486191,2023-10-31,"-37.8049588, 144.9486191"
20011,65558,Lonsdale Street between Queen Street and William Street,-37.8133994,144.9583936,2023-10-31,"-37.8133994, 144.9583936"
20994,9634,Victoria Street between Errol Street and Curzon Street,-37.8050748,144.9487226,2023-10-31,"-37.8050748, 144.9487226"
20011,65549,Lonsdale Street between Queen Street and William Street,-37.8132984,144.9587401,2023-10-31,"-37.8132984, 144.9587401"
20994,9637,Victoria Street between Errol Street and Curzon Street,-37.8050339,144.9483572,2023-10-31,"-37.8050339, 144.9483572"
20011,65546,Lonsdale Street between Queen Street and William Street,-37.8132724,144.958829,2023-10-31,"-37.8132724, 144.958829"
21421,,Rosslyn Street between King Street and Spencer Street,-37.808421,144.9511311,2023-10-31,"-37.808421, 144.9511311"
20011,65535,Lonsdale Street between Queen Street and William Street,-37.8131574,144.9592228,2023-10-31,"-37.8131574, 144.9592228"
21421,,Rosslyn Street between King Street and Spencer Street,-37.8086687,144.9506214,2023-10-31,"-37.8086687, 144.9506214"
20011,65532,Lonsdale Street between Queen Street and William Street,-37.8131312,144.9593127,2023-10-31,"-37.8131312, 144.9593127"
21483,9727,Dudley Street between Adderley Street and Spencer Street,-37.8106712,144.9488213,2023-10-31,"-37.8106712, 144.9488213"
20011,65531,Lonsdale Street between Queen Street and William Street,-37.8131225,144.9593424,2023-10-31,"-37.8131225, 144.9593424"
21479,,Rosslyn Street between Adderley Street and Spencer Street,-37.8094781,144.9489598,2023-10-31,"-37.8094781, 144.9489598"
20176,54544,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.812782,144.9595707,2024-04-08,"-37.812782, 144.9595707"
21479,,Rosslyn Street between Adderley Street and Spencer Street,-37.8096177,144.9484477,2023-10-31,"-37.8096177, 144.9484477"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8087918,144.9582253,2024-10-21,"-37.8087918, 144.9582253"
21490,,Rosslyn Street between Railway Place and Adderley Street,-37.8107837,144.9462645,2023-10-31,"-37.8107837, 144.9462645"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8086281,144.958452,2024-10-21,"-37.8086281, 144.958452"
21490,,Rosslyn Street between Railway Place and Adderley Street,-37.810693,144.9464499,2023-10-31,"-37.810693, 144.9464499"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8086479,144.9583837,2024-10-21,"-37.8086479, 144.9583837"
21490,,Rosslyn Street between Railway Place and Adderley Street,-37.8104772,144.9466732,2023-10-31,"-37.8104772, 144.9466732"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8086709,144.958639,2024-10-21,"-37.8086709, 144.958639"
20812,,Faraday Street between Cardigan Street and Swanston Street,-37.798462,144.9654315,2024-11-15,"-37.798462, 144.9654315"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.808674,144.9589726,2024-10-21,"-37.808674, 144.9589726"
20514,,Cardigan Street between Grattan Street and Faraday Street,-37.799581,144.9657478,2024-10-04,"-37.799581, 144.9657478"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8085457,144.9590741,2024-10-21,"-37.8085457, 144.9590741"
20532,,Lygon Street between Grattan Street and Faraday Street,-37.8005314,144.9668799,2024-08-30,"-37.8005314, 144.9668799"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8085111,144.9591939,2024-10-21,"-37.8085111, 144.9591939"
20532,34954,Lygon Street between Grattan Street and Faraday Street,-37.7996062,144.9670426,2024-08-30,"-37.7996062, 144.9670426"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8084934,144.9592549,2024-10-21,"-37.8084934, 144.9592549"
21507,57412,King Street between La Trobe Street and Jeffcott Street,-37.8120066,144.9538431,2024-04-04,"-37.8120066, 144.9538431"
21634,,Franklin Street between Elizabeth Street and Queen Street,-37.8082642,144.9599948,2024-10-21,"-37.8082642, 144.9599948"
21507,57411,King Street between La Trobe Street and Jeffcott Street,-37.8120548,144.9538655,2024-04-04,"-37.8120548, 144.9538655"
21523,,Queen Street between La Trobe Street and A'Beckett Street,-37.8102222,144.9584102,2024-03-01,"-37.8102222, 144.9584102"
21507,57440,King Street between La Trobe Street and Jeffcott Street,-37.81185,144.9535248,2024-04-04,"-37.81185, 144.9535248"
20048,,Little Lonsdale Street between King Street and Spencer Street,-37.8136831,144.9534188,2024-01-23,"-37.8136831, 144.9534188"
21507,57437,King Street between La Trobe Street and Jeffcott Street,-37.8119803,144.9535825,2024-01-30,"-37.8119803, 144.9535825"
20046,66451,Little Lonsdale Street between William Street and King Street,-37.8131939,144.9553205,2023-10-31,"-37.8131939, 144.9553205"
21515,57548,King Street between Jeffcott Street and Batman Street,-37.8108006,144.9530357,2024-04-04,"-37.8108006, 144.9530357"
20224,60737,Flinders Street between King Street and Spencer Street,-37.820773,144.9564639,2023-10-31,"-37.820773, 144.9564639"
21518,57651,King Street between Batman Street and Dudley Street,-37.8095782,144.9524338,2023-12-13,"-37.8095782, 144.9524338"
20149,51928,Russell Street between Little Collins Street and Bourke Street,-37.8134719,144.9684174,2023-10-31,"-37.8134719, 144.9684174"
21518,57649,King Street between Batman Street and Dudley Street,-37.809678,144.9524867,2023-12-13,"-37.809678, 144.9524867"
20149,51929,Russell Street between Little Collins Street and Bourke Street,-37.8134189,144.9683924,2023-10-31,"-37.8134189, 144.9683924"
21518,,King Street between Batman Street and Dudley Street,-37.8097689,144.9528062,2023-12-13,"-37.8097689, 144.9528062"
20034,65851,Little Lonsdale Street between Spring Street and Exhibition Street,-37.808734,144.9706216,2023-10-31,"-37.808734, 144.9706216"
20573,,Kay Street between Canning Street and Rathdowne Street,-37.7949886,144.9713188,2023-10-31,"-37.7949886, 144.9713188"
20034,65822,Little Lonsdale Street between Spring Street and Exhibition Street,-37.8086582,144.9707124,2023-10-31,"-37.8086582, 144.9707124"
20512,,Cardigan Street between Argyle Place North and Grattan Street,-37.8010346,144.9653787,2024-09-06,"-37.8010346, 144.9653787"
21600,51529,Exhibition Street between La Trobe Street and Victoria Street,-37.8076505,144.9684281,2024-04-02,"-37.8076505, 144.9684281"
20512,,Cardigan Street between Argyle Place North and Grattan Street,-37.8009364,144.9653955,2024-09-06,"-37.8009364, 144.9653955"
20001,65042,Lonsdale Street between Spring Street and Exhibition Street,-37.8095786,144.9714533,2023-10-31,"-37.8095786, 144.9714533"
20512,,Cardigan Street between Argyle Place North and Grattan Street,-37.8012785,144.9653368,2024-09-06,"-37.8012785, 144.9653368"
20177,54634,Queen Street between Little Lonsdale Street and La Trobe Street,-37.811569,144.9591482,2023-11-21,"-37.811569, 144.9591482"
20506,,Cardigan Street between Queensberry Street and Argyle Place South,-37.8038821,144.9647708,2024-09-06,"-37.8038821, 144.9647708"
